image_id	poem
img_83563	毋意，毋必，毋固，毋我。
img_83564	质胜文则野，文胜质则史，文质彬彬，然后君子。
img_83565	欲速则不达。
img_83566	君子坦荡荡，小人长戚戚。
img_83567	君子藏器于身，待时而动
img_83568	知之者不如好之者好之者不如乐之者。
img_83569	天与火，同人君子以类族辨物。
img_83570	洊雷，震君子以恐惧修省。
img_83571	山下出泉，蒙君子以果行育德。
img_83572	地中有山，谦君子以裒多益寡，称物平施。
img_83573	天与水违行，讼君子以作事谋始。
img_83574	风自火出，家人君子以言有物而行有恒。
img_83575	云雷，屯君子以经纶。
img_83576	安而不忘危，存而不忘亡，治而不忘乱
img_83577	志不强者智不达。
img_83578	夫尚贤者，政之本也。
img_83579	故大国之攻小国也，是交相贼也，过必反于国。
img_83580	赏赐不能喜，诛罚不能威。
img_83581	夫爱人者，人必从而爱之利人者，人必从而利之恶人者，人必从而恶之害人者，人必从而害之。
img_83582	有力者疾以助人，有财者勉以分人，有道者劝以教人。
img_83583	是故置本不安者，无务丰末。
img_83584	上之为政，得下之情则治，不得下之情则乱。
img_83585	仁人之事者，必务求兴天下之利，除天下之害。
img_83586	言则称于汤文，行则譬于狗豨。
img_83587	爱人者必见爱也，而恶人者必见恶也。
img_83588	丧虽有礼，而哀为本焉。
img_83589	善无主于心者不留，行莫辩于身者不立。
img_83590	万事莫贵于义。
img_83591	世俗之君子，贫而谓之富则怒，无义而谓之有义则喜。
img_83592	国无三年之食者，国非其国也
img_83593	子不能治子之身，恶能治国政。
img_83594	俭节则昌，淫佚则亡。
img_83595	天下从事者，不可以无法仪，无法仪而其事能成者，无有也。
img_83596	举物而暗，无务博闻。
img_83597	贫家而学富家之衣食多用，则速亡必矣。
img_83598	利之中取大，害之中取小。
img_83599	法不仁，不可以为法。
img_83600	兴天下之利，除天下之害。
img_83601	故君子力事日强，愿欲日逾，设壮日盛。
img_83602	慧者心辩而不繁说，多力而不伐功，此以名誉扬天下。
img_83603	兼相爱，交相利。
img_83604	不义不富，不义不贵，不义不亲，不义不近。
img_83605	言则称于汤文，行则譬于狗豨，伤矣哉。
img_83606	爱人利人者，天必福之恶人贼人者，天必祸之。
img_83607	名不徒生而誉不自长，功成名遂。
img_83608	仓无备粟，不可以待凶饥。
img_83609	近者不亲，无务求远
img_83610	口言之，身必行之。
img_83611	言不信者，行不果。
img_83612	原浊者，流不清行不信者，名必耗。
img_83613	治于神者，众人不知其功争于明者，众人知之。
img_83614	民有三患，饥者不得食，寒者不得衣，劳者不得息
img_83615	良马难乘，然可以任重致远良才难令，然可以致君见尊。
img_83616	江河之水，非一水之源也千镒之裘，非一狐之白也。
img_83617	甘井近竭，招木近伐。
img_83618	事无终始，无务多业。
img_83619	是故天地不昭昭，大水不潦潦，大火不燎燎，王德不尧尧者，乃千人之长也。
img_83620	且故兴天下之利，除天下之害，令国家百姓之不治也，自古及今，未尝之有也。
img_83621	人之生利也，然且犹尚有节葬埋者，人之死利也，夫何独无节于此乎。
img_83622	教人学而执有命，是犹命人葆而去其冠也。
img_83623	是以其财不足以待凶饥，振孤寡，故国贫而民难治也。
img_83624	是故江河不恶小谷之满己也，故能大。圣人者，事无辞也，物无违也，故能为天下器。
img_83625	故先民以时生财，固本而用财，则财足。
img_83626	轮匠执其规矩，以度天下之方圆
img_83627	因其国家去其无用之费，足以倍之。
img_83628	故时年岁善，则民仁且良时年岁凶，则民吝且恶。
img_83629	谄谀在侧，善议障塞，则国危矣。
img_83630	欲人之处高爵禄，则以让贤也多财则以分贫也。
img_83631	故大人之务，将在于众贤而巳。
img_83632	不知其子视其友，不知其君视其左右。
img_83633	君者，舟也庶人者，水也。水则载舟，水则覆舟。
img_83634	居必择乡，游必就士。
img_83635	天地生君子，君子理天地。
img_83636	不教而诛，则刑繁而邪不胜教而不诛，则奸民不惩。
img_83637	怒不过夺，喜不过予。
img_83638	祸之所由生也，生自纤纤也。
img_83639	今天下之士君子，将犹多皆疑惑厚葬久丧之为中是非利害也。
img_83640	勇，志之所以敢也。
img_83641	凡天下祸篡怨恨，其所以起者，以不相爱生也，是以仁者非之。
img_83642	义人在上，天下必治。
img_83643	爱人利人以得福者有矣，恶人贼人以得祸者亦有矣。
img_83644	财以成者，扶而埋之后得生者，而久禁之。
img_83645	以德就列，以官服事，以劳殿赏，量功而分禄。
img_83646	今施人薄而望人厚，则人唯恐其有赐于己也。
img_83647	且夫义者政也，无从下之政上，必从上之政下。
img_83648	而天下皆曰其力也，必不能曰我见命焉。
img_83649	譬犹使人负剑，而求其寿也。
img_83650	心无备虑，不可以应卒。
img_83651	仁人之所以为事者，必兴天下之利，除去天下之害，以此为事者也。
img_83652	吾以为古之善者则述之，今之善者则作之，欲善之益多也。
img_83653	顺天意者，义政也反天意者，力政也。
img_83654	天下之百姓皆上同于天子，而不上同于天，则灾犹未去也。
img_83655	民力尽于无用，财宝虚以待客。
img_83656	以其行理也。行理性于染当。
img_83657	官无常贵而民无终贱。有能则举之，无能则下之。
img_83658	夫恶有同方取不取同而已者乎？
img_83659	食者，国之宝也兵者，国之爪也
img_83660	爱人者此为博焉，利人者此为厚焉。
img_83661	亲戚不附，无务外交。
img_83662	故百工从事，皆有法所度。今大者治天下，其次治大国，而无法所度，此不若百工辩也。
img_83663	可誉而不誉，非仁也。
img_83664	贤者举而上之，不肖者抑而废之。
img_83665	古者圣人为猛禽狡兽暴人害民，于是教民以兵行。
img_83666	繁饰有命，以教众愚朴之人。
img_83667	故父母学君三者，莫可以为治法。
img_83668	是以知天欲人相爱相利，而不欲人相恶相贼。
img_83669	上之所以使下者，一物也下之所以事上者，一术也。
img_83670	太上无败，其次败而有以成，此之谓用民。
img_83671	夫以奢侈之君御好淫僻之民，欲国无乱不可得也。
img_83672	闻之而不见，虽博必谬见之而不知，虽识必妄知之而不行，虽敦必困。
img_83673	君子养心，莫善于诚。
img_83674	人无礼则不生，事无礼则不成，国家无礼则不宁。
img_83675	肉腐出虫，鱼枯生蠹。
img_83676	有兼听之明，而无矜奋之容有兼覆之厚，而无伐德之色。
img_83677	习俗移志，安久移质。
img_83678	兼听之明，而无矜奋之容有兼覆之厚，而无伐德之色。
img_83679	天有其时，地有其财，人有其治，夫是之谓能参。
img_83680	以卵投石也。尽天下之卵，其石犹是也，不可毁也
img_83681	见善，修然必以自存也见不善，愀然必以自省也。善在身，介然必以自好也不善在身，菑然必以自恶也。
img_83682	好女之色，恶者之孽也公正之士，众人之痤也修道之人，污邪之贼也。
img_83683	养心莫善于诚。
img_83684	以此亏夺民衣食之财，仁者弗为也。
img_83685	列德而尚贤。虽在农与工肆之人，有能则举之。
img_83686	足以充虚继气，强股肱，耳目聪明，则止。
img_83687	今孝子之为亲度也，将奈何哉？
img_83688	君子战虽有陈，而勇为本焉。
img_83689	出政施教，赏善罚暴。
img_83690	特上不以为政，而士不以为行故也。
img_83691	若得鼓而进于义，则吾义岂不益进哉。
img_83692	仁者之为天下度也，辟之无以异乎孝子之为亲度也。
img_83693	是数人之齿而以为富。
img_83694	又与为人君者之不惠也，臣者之不忠也，父者之不慈也，子者之不孝也，此又天下之害也。
img_83695	虽使鬼神请亡，此犹可以合欢聚众，取亲于乡里。
img_83696	其服不同，其行犹一也。
img_83697	人不能不乐，乐则不能无形，形而不为道，则不能无乱。
img_83698	下贫则上贫，下富则上富。
img_83699	良农不为水旱不耕，良贾不为折阅不市。
img_83700	良医之门多病人。
img_83701	夫两贵之不能相事，两贱之不能相使，是天数也。
img_83702	贱礼义而贵勇力，贫则为盗，富则为贼。
img_83703	虽有戈矛之刺，不如恭俭之利也。
img_83704	通则骄而偏，穷则弃而儑。
img_83705	满则虑嗛，平则虑险，安则虑危
img_83706	君子以钟鼓道志。以琴瑟乐心。
img_83707	天行有常，不以尧存，不以桀亡。应之以治则吉，应之以乱则凶。
img_83708	得百姓之力者富，得百姓之死者强，得百姓之誉者荣。
img_83709	治生乎君子，乱生乎小人。
img_83710	真积力久则入。
img_83711	非我而当者，吾师也是我而当者。吾友也。
img_83712	螣蛇无足而飞，梧鼠五技而穷。
img_83713	笃志而体，君子也。
img_83714	功被天下，守之以让。
img_83715	恶之者众则危。
img_83716	尊严而惮，可以为师
img_83717	强自取柱，柔自取束。
img_83718	知而好问，然后能才。
img_83719	礼者所以正身也，师者所以正礼也。
img_83720	以近知远，以一知万，以微知明。
img_83721	学者非必为仕，而仕者必为学。
img_83722	知贤之为明，辅贤之谓能，勉之强之，其福必长。
img_83723	志意修则骄富贵，道义重则轻王公。
img_83724	不诱于誉，不恐于诽
img_83725	人有气有生有知亦且有义，故最为天下贵也。
img_83726	贤能不待次而举，罢不能不待须而废。
img_83727	流丸止于瓯臾，流言止于知者。
img_83728	其持之有故，其言之成理。
img_83729	声乐之入人也深，其化人也速。
img_83730	志忍私，然后能公行忍情性，然后能修
img_83731	公生明，偏生闇，端悫生通，诈伪生塞，诚信生神，夸诞生惑。
img_83732	乱则国危，治则国安。
img_83733	形相虽恶，而心术善，无害为君子也。
img_83734	贤能不待次而举，罢不能不待须而废
img_83735	刑当罪则威，不当罪则侮
img_83736	少事长，贱事贵，不肖事贤，是天下之通义也。
img_83737	国者，天下之大器也，重任也。
img_83738	言有招祸也，行有招辱也，君子慎其所立乎。
img_83739	听人以言，乐于钟鼓琴瑟。
img_83740	国将兴，必贵师而重傅
img_83741	民齐者强
img_83742	罪至重而刑至轻，庸人不知恶矣，乱莫大焉。
img_83743	务本节用财无极。
img_83744	材悫者常安利，荡悍者常危害
img_83745	短绠不可以汲深井之泉，知不几者不可与及圣人之言。
img_83746	大天而思之，孰与物畜而制之！从天而颂之，孰与制天命而用之！
img_83747	夫师以身为正仪，而贵自安者也。
img_83748	不足于行者，说过不足于信者，诚言。
img_83749	凡流言流说流事流谋流誉流愬，不官而衡至者，君子慎之
img_83750	大者不能，小者不为，是弃国捐身之道也。
img_83751	声无小而不闻，行无隐而不形。
img_83752	名无固实，约之以命实，约定俗成，谓之实名。
img_83753	论德而定次，量能而授官。
img_83754	强本而节用，则天不能贫。
img_83755	小人者其未得也，则忧不得既已得之，又恐失之。是以有终身之忧，无一日之乐也。
img_83756	身劳而心安，为之利少而义多，为之
